Tanggal,Kode Produk,Nama Produk,Terjual,Alamat,Toko,Alamat ,Bulan,Tahun,Hari,Transaksi_ID
2025-01-08,k02,keripik singkong,14.0,demporeokan,Keripik M. War,,1,2025,8,2025-01-08_Keripik M. War
2025-01-08,k03,keripik bayam,23.0,demporeokan,Keripik M. War,,1,2025,8,2025-01-08_Keripik M. War
2025-01-08,k04,peyek,19.0,demporeokan,Keripik M. War,,1,2025,8,2025-01-08_Keripik M. War
2025-02-08,k01,keripik pisang,23.0,demporeokan,Keripik M. War,,2,2025,8,2025-02-08_Keripik M. War
2025-02-08,k02,keripik singkong,19.0,demporeokan,Keripik M. War,,2,2025,8,2025-02-08_Keripik M. War
2025-02-08,k03,keripik bayam,8.0,demporeokan,Keripik M. War,,2,2025,8,2025-02-08_Keripik M. War
2025-02-08,k04,peyek,20.0,demporeokan,Keripik M. War,,2,2025,8,2025-02-08_Keripik M. War
2025-03-08,k01,keripik pisang,13.0,demporeokan,Keripik M. War,,3,2025,8,2025-03-08_Keripik M. War
2025-03-08,k02,keripik singkong,20.0,demporeokan,Keripik M. War,,3,2025,8,2025-03-08_Keripik M. War
2025-03-08,k03,keripik bayam,12.0,demporeokan,Keripik M. War,,3,2025,8,2025-03-08_Keripik M. War
2025-03-08,k04,peyek,17.0,demporeokan,Keripik M. War,,3,2025,8,2025-03-08_Keripik M. War
2025-04-08,k01,keripik pisang,12.0,demporeokan,Keripik M. War,,4,2025,8,2025-04-08_Keripik M. War
2025-04-08,k02,keripik singkong,6.0,demporeokan,Keripik M. War,,4,2025,8,2025-04-08_Keripik M. War
2025-04-08,k03,keripik bayam,10.0,demporeokan,Keripik M. War,,4,2025,8,2025-04-08_Keripik M. War
2025-04-08,k04,peyek,21.0,demporeokan,Keripik M. War,,4,2025,8,2025-04-08_Keripik M. War
2025-05-08,k01,keripik pisang,23.0,demporeokan,Keripik M. War,,5,2025,8,2025-05-08_Keripik M. War
2025-05-08,k02,keripik singkong,6.0,demporeokan,Keripik M. War,,5,2025,8,2025-05-08_Keripik M. War
2025-05-08,k03,keripik bayam,16.0,demporeokan,Keripik M. War,,5,2025,8,2025-05-08_Keripik M. War
2025-05-08,k04,peyek,13.0,demporeokan,Keripik M. War,,5,2025,8,2025-05-08_Keripik M. War
2025-06-08,k01,keripik pisang,15.0,demporeokan,Keripik M. War,,6,2025,8,2025-06-08_Keripik M. War
2025-06-08,k02,keripik singkong,20.0,demporeokan,Keripik M. War,,6,2025,8,2025-06-08_Keripik M. War
2025-06-08,k03,keripik bayam,11.0,demporeokan,Keripik M. War,,6,2025,8,2025-06-08_Keripik M. War
2025-06-08,k04,peyek,12.0,demporeokan,Keripik M. War,,6,2025,8,2025-06-08_Keripik M. War
2025-07-08,k01,keripik pisang,13.0,demporeokan,Keripik M. War,,7,2025,8,2025-07-08_Keripik M. War
2025-07-08,k02,keripik singkong,11.0,demporeokan,Keripik M. War,,7,2025,8,2025-07-08_Keripik M. War
2025-07-08,k03,keripik bayam,7.0,demporeokan,Keripik M. War,,7,2025,8,2025-07-08_Keripik M. War
2025-07-08,k04,peyek,18.0,demporeokan,Keripik M. War,,7,2025,8,2025-07-08_Keripik M. War
2025-08-08,k01,keripik pisang,25.0,demporeokan,Keripik M. War,,8,2025,8,2025-08-08_Keripik M. War
2025-08-08,k02,keripik singkong,5.0,demporeokan,Keripik M. War,,8,2025,8,2025-08-08_Keripik M. War
2025-08-08,k03,keripik bayam,5.0,demporeokan,Keripik M. War,,8,2025,8,2025-08-08_Keripik M. War
2025-08-08,k04,peyek,10.0,demporeokan,Keripik M. War,,8,2025,8,2025-08-08_Keripik M. War
2025-09-08,k01,keripik pisang,7.0,demporeokan,Keripik M. War,,9,2025,8,2025-09-08_Keripik M. War
2025-09-08,k02,keripik singkong,16.0,demporeokan,Keripik M. War,,9,2025,8,2025-09-08_Keripik M. War
2025-09-08,k03,keripik bayam,25.0,demporeokan,Keripik M. War,,9,2025,8,2025-09-08_Keripik M. War
2025-09-08,k04,peyek,12.0,demporeokan,Keripik M. War,,9,2025,8,2025-09-08_Keripik M. War
2025-10-08,k01,keripik pisang,18.0,demporeokan,Keripik M. War,,10,2025,8,2025-10-08_Keripik M. War
2025-10-08,k02,keripik singkong,6.0,demporeokan,Keripik M. War,,10,2025,8,2025-10-08_Keripik M. War
2025-10-08,k03,keripik bayam,13.0,demporeokan,Keripik M. War,,10,2025,8,2025-10-08_Keripik M. War
2025-10-08,k04,peyek,17.0,demporeokan,Keripik M. War,,10,2025,8,2025-10-08_Keripik M. War
2025-11-08,k01,keripik pisang,16.0,demporeokan,Keripik M. War,,11,2025,8,2025-11-08_Keripik M. War
2025-11-08,k02,keripik singkong,6.0,demporeokan,Keripik M. War,,11,2025,8,2025-11-08_Keripik M. War
2025-11-08,k03,keripik bayam,18.0,demporeokan,Keripik M. War,,11,2025,8,2025-11-08_Keripik M. War
2025-11-08,k04,peyek,17.0,demporeokan,Keripik M. War,,11,2025,8,2025-11-08_Keripik M. War
2025-12-08,k01,keripik pisang,9.0,demporeokan,Keripik M. War,,12,2025,8,2025-12-08_Keripik M. War
2025-12-08,k02,keripik singkong,7.0,demporeokan,Keripik M. War,,12,2025,8,2025-12-08_Keripik M. War
2025-12-08,k03,keripik bayam,10.0,demporeokan,Keripik M. War,,12,2025,8,2025-12-08_Keripik M. War
2025-12-08,k04,peyek,20.0,demporeokan,Keripik M. War,,12,2025,8,2025-12-08_Keripik M. War
2025-01-09,k01,keripik pisang,16.0,demporeokan,Keripik M. War,,1,2025,9,2025-01-09_Keripik M. War
2025-01-09,k02,keripik singkong,9.0,demporeokan,Keripik M. War,,1,2025,9,2025-01-09_Keripik M. War
2025-01-09,k03,keripik bayam,18.0,demporeokan,Keripik M. War,,1,2025,9,2025-01-09_Keripik M. War
2025-01-09,k04,peyek,18.0,demporeokan,Keripik M. War,,1,2025,9,2025-01-09_Keripik M. War
2025-02-09,k01,keripik pisang,10.0,demporeokan,Keripik M. War,,2,2025,9,2025-02-09_Keripik M. War
2025-02-09,k02,keripik singkong,23.0,demporeokan,Keripik M. War,,2,2025,9,2025-02-09_Keripik M. War
2025-02-09,k03,keripik bayam,23.0,demporeokan,Keripik M. War,,2,2025,9,2025-02-09_Keripik M. War
2025-02-09,k04,peyek,24.0,demporeokan,Keripik M. War,,2,2025,9,2025-02-09_Keripik M. War
2025-03-09,k01,keripik pisang,10.0,demporeokan,Keripik M. War,,3,2025,9,2025-03-09_Keripik M. War
2025-03-09,k02,keripik singkong,19.0,demporeokan,Keripik M. War,,3,2025,9,2025-03-09_Keripik M. War
2025-03-09,k03,keripik bayam,17.0,demporeokan,Keripik M. War,,3,2025,9,2025-03-09_Keripik M. War
2025-03-09,k04,peyek,7.0,demporeokan,Keripik M. War,,3,2025,9,2025-03-09_Keripik M. War
2025-04-09,k01,keripik pisang,7.0,demporeokan,Keripik M. War,,4,2025,9,2025-04-09_Keripik M. War
2025-04-09,k02,keripik singkong,22.0,demporeokan,Keripik M. War,,4,2025,9,2025-04-09_Keripik M. War
2025-04-09,k03,keripik bayam,9.0,demporeokan,Keripik M. War,,4,2025,9,2025-04-09_Keripik M. War
2025-04-09,k04,peyek,10.0,demporeokan,Keripik M. War,,4,2025,9,2025-04-09_Keripik M. War
2025-05-09,k01,keripik pisang,14.0,demporeokan,Keripik M. War,,5,2025,9,2025-05-09_Keripik M. War
2025-05-09,k02,keripik singkong,25.0,demporeokan,Keripik M. War,,5,2025,9,2025-05-09_Keripik M. War
2025-05-09,k03,keripik bayam,20.0,demporeokan,Keripik M. War,,5,2025,9,2025-05-09_Keripik M. War
2025-05-09,k04,peyek,11.0,demporeokan,Keripik M. War,,5,2025,9,2025-05-09_Keripik M. War
2025-06-09,k01,keripik pisang,21.0,demporeokan,Keripik M. War,,6,2025,9,2025-06-09_Keripik M. War
2025-06-09,k02,keripik singkong,9.0,demporeokan,Keripik M. War,,6,2025,9,2025-06-09_Keripik M. War
2025-06-09,k03,keripik bayam,23.0,demporeokan,Keripik M. War,,6,2025,9,2025-06-09_Keripik M. War
2025-06-09,k04,peyek,13.0,demporeokan,Keripik M. War,,6,2025,9,2025-06-09_Keripik M. War
2025-07-09,k01,keripik pisang,25.0,demporeokan,Keripik M. War,,7,2025,9,2025-07-09_Keripik M. War
2025-07-09,k02,keripik singkong,16.0,demporeokan,Keripik M. War,,7,2025,9,2025-07-09_Keripik M. War
2025-07-09,k03,keripik bayam,13.0,demporeokan,Keripik M. War,,7,2025,9,2025-07-09_Keripik M. War
2025-07-09,k04,peyek,16.0,demporeokan,Keripik M. War,,7,2025,9,2025-07-09_Keripik M. War
2025-08-09,k01,keripik pisang,22.0,demporeokan,Keripik M. War,,8,2025,9,2025-08-09_Keripik M. War
2025-08-09,k02,keripik singkong,10.0,demporeokan,Keripik M. War,,8,2025,9,2025-08-09_Keripik M. War
2025-08-09,k03,keripik bayam,12.0,demporeokan,Keripik M. War,,8,2025,9,2025-08-09_Keripik M. War
2025-08-09,k04,peyek,18.0,demporeokan,Keripik M. War,,8,2025,9,2025-08-09_Keripik M. War
2025-09-09,k01,keripik pisang,18.0,demporeokan,Keripik M. War,,9,2025,9,2025-09-09_Keripik M. War
2025-09-09,k02,keripik singkong,10.0,demporeokan,Keripik M. War,,9,2025,9,2025-09-09_Keripik M. War
2025-09-09,k03,keripik bayam,12.0,demporeokan,Keripik M. War,,9,2025,9,2025-09-09_Keripik M. War
2025-09-09,k04,peyek,25.0,demporeokan,Keripik M. War,,9,2025,9,2025-09-09_Keripik M. War
2025-10-09,k01,keripik pisang,15.0,demporeokan,Keripik M. War,,10,2025,9,2025-10-09_Keripik M. War
2025-10-09,k02,keripik singkong,25.0,demporeokan,Keripik M. War,,10,2025,9,2025-10-09_Keripik M. War
2025-10-09,k03,keripik bayam,23.0,demporeokan,Keripik M. War,,10,2025,9,2025-10-09_Keripik M. War
2025-10-09,k04,peyek,7.0,demporeokan,Keripik M. War,,10,2025,9,2025-10-09_Keripik M. War
2025-11-09,k01,keripik pisang,5.0,demporeokan,Keripik M. War,,11,2025,9,2025-11-09_Keripik M. War
2025-11-09,k02,keripik singkong,11.0,demporeokan,Keripik M. War,,11,2025,9,2025-11-09_Keripik M. War
2025-11-09,k03,keripik bayam,9.0,demporeokan,Keripik M. War,,11,2025,9,2025-11-09_Keripik M. War
2025-11-09,k04,peyek,18.0,demporeokan,Keripik M. War,,11,2025,9,2025-11-09_Keripik M. War
2025-12-09,k01,keripik pisang,17.0,demporeokan,Keripik M. War,,12,2025,9,2025-12-09_Keripik M. War
2025-12-09,k02,keripik singkong,16.0,demporeokan,Keripik M. War,,12,2025,9,2025-12-09_Keripik M. War
2025-12-09,k03,keripik bayam,20.0,demporeokan,Keripik M. War,,12,2025,9,2025-12-09_Keripik M. War
2025-12-09,k04,peyek,14.0,demporeokan,Keripik M. War,,12,2025,9,2025-12-09_Keripik M. War
2025-01-10,k01,keripik pisang,7.0,demporeokan,Keripik M. War,,1,2025,10,2025-01-10_Keripik M. War
2025-01-10,k02,keripik singkong,8.0,demporeokan,Keripik M. War,,1,2025,10,2025-01-10_Keripik M. War
2025-01-10,k03,keripik bayam,19.0,demporeokan,Keripik M. War,,1,2025,10,2025-01-10_Keripik M. War
2025-01-10,k04,peyek,18.0,demporeokan,Keripik M. War,,1,2025,10,2025-01-10_Keripik M. War
2025-02-10,k01,keripik pisang,25.0,demporeokan,Keripik M. War,,2,2025,10,2025-02-10_Keripik M. War
2025-02-10,k02,keripik singkong,7.0,demporeokan,Keripik M. War,,2,2025,10,2025-02-10_Keripik M. War
2025-02-10,k03,keripik bayam,19.0,demporeokan,Keripik M. War,,2,2025,10,2025-02-10_Keripik M. War
2025-02-10,k04,peyek,25.0,demporeokan,Keripik M. War,,2,2025,10,2025-02-10_Keripik M. War
2025-03-10,k01,keripik pisang,5.0,demporeokan,Keripik M. War,,3,2025,10,2025-03-10_Keripik M. War
2025-03-10,k02,keripik singkong,19.0,demporeokan,Keripik M. War,,3,2025,10,2025-03-10_Keripik M. War
2025-03-10,k03,keripik bayam,19.0,demporeokan,Keripik M. War,,3,2025,10,2025-03-10_Keripik M. War
2025-03-10,k04,peyek,7.0,demporeokan,Keripik M. War,,3,2025,10,2025-03-10_Keripik M. War
2025-04-10,k01,keripik pisang,13.0,demporeokan,Keripik M. War,,4,2025,10,2025-04-10_Keripik M. War
2025-04-10,k02,keripik singkong,8.0,demporeokan,Keripik M. War,,4,2025,10,2025-04-10_Keripik M. War
2025-04-10,k03,keripik bayam,7.0,demporeokan,Keripik M. War,,4,2025,10,2025-04-10_Keripik M. War
2025-04-10,k04,peyek,15.0,demporeokan,Keripik M. War,,4,2025,10,2025-04-10_Keripik M. War
2025-05-10,k01,keripik pisang,25.0,demporeokan,Keripik M. War,,5,2025,10,2025-05-10_Keripik M. War
2025-05-10,k02,keripik singkong,21.0,demporeokan,Keripik M. War,,5,2025,10,2025-05-10_Keripik M. War
2025-05-10,k03,keripik bayam,11.0,demporeokan,Keripik M. War,,5,2025,10,2025-05-10_Keripik M. War
2025-05-10,k04,peyek,24.0,demporeokan,Keripik M. War,,5,2025,10,2025-05-10_Keripik M. War
2025-06-10,k01,keripik pisang,9.0,demporeokan,Keripik M. War,,6,2025,10,2025-06-10_Keripik M. War
2025-06-10,k02,keripik singkong,17.0,demporeokan,Keripik M. War,,6,2025,10,2025-06-10_Keripik M. War
2025-06-10,k03,keripik bayam,23.0,demporeokan,Keripik M. War,,6,2025,10,2025-06-10_Keripik M. War
2025-06-10,k04,peyek,9.0,demporeokan,Keripik M. War,,6,2025,10,2025-06-10_Keripik M. War
2025-07-10,k01,keripik pisang,14.0,demporeokan,Keripik M. War,,7,2025,10,2025-07-10_Keripik M. War
2025-07-10,k02,keripik singkong,19.0,demporeokan,Keripik M. War,,7,2025,10,2025-07-10_Keripik M. War
2025-07-10,k03,keripik bayam,13.0,demporeokan,Keripik M. War,,7,2025,10,2025-07-10_Keripik M. War
2025-07-10,k04,peyek,19.0,demporeokan,Keripik M. War,,7,2025,10,2025-07-10_Keripik M. War
2025-08-10,k01,keripik pisang,13.0,demporeokan,Keripik M. War,,8,2025,10,2025-08-10_Keripik M. War
2025-08-10,k02,keripik singkong,8.0,demporeokan,Keripik M. War,,8,2025,10,2025-08-10_Keripik M. War
2025-08-10,k03,keripik bayam,6.0,demporeokan,Keripik M. War,,8,2025,10,2025-08-10_Keripik M. War
2025-08-10,k04,peyek,21.0,demporeokan,Keripik M. War,,8,2025,10,2025-08-10_Keripik M. War
2025-09-10,k01,keripik pisang,20.0,demporeokan,Keripik M. War,,9,2025,10,2025-09-10_Keripik M. War
2025-09-10,k02,keripik singkong,25.0,demporeokan,Keripik M. War,,9,2025,10,2025-09-10_Keripik M. War
2025-09-10,k03,keripik bayam,17.0,demporeokan,Keripik M. War,,9,2025,10,2025-09-10_Keripik M. War
2025-09-10,k04,peyek,12.0,demporeokan,Keripik M. War,,9,2025,10,2025-09-10_Keripik M. War
2025-10-10,k01,keripik pisang,23.0,demporeokan,Keripik M. War,,10,2025,10,2025-10-10_Keripik M. War
2025-10-10,k02,keripik singkong,23.0,demporeokan,Keripik M. War,,10,2025,10,2025-10-10_Keripik M. War
2025-10-10,k03,keripik bayam,23.0,demporeokan,Keripik M. War,,10,2025,10,2025-10-10_Keripik M. War
2025-10-10,k04,peyek,14.0,demporeokan,Keripik M. War,,10,2025,10,2025-10-10_Keripik M. War
2025-11-10,k01,keripik pisang,25.0,demporeokan,Keripik M. War,,11,2025,10,2025-11-10_Keripik M. War
2025-11-10,k02,keripik singkong,22.0,demporeokan,Keripik M. War,,11,2025,10,2025-11-10_Keripik M. War
2025-11-10,k03,keripik bayam,11.0,demporeokan,Keripik M. War,,11,2025,10,2025-11-10_Keripik M. War
2025-11-10,k04,peyek,9.0,demporeokan,Keripik M. War,,11,2025,10,2025-11-10_Keripik M. War
2025-12-10,k01,keripik pisang,24.0,demporeokan,Keripik M. War,,12,2025,10,2025-12-10_Keripik M. War
2025-12-10,k02,keripik singkong,5.0,demporeokan,Keripik M. War,,12,2025,10,2025-12-10_Keripik M. War
2025-12-10,k03,keripik bayam,24.0,demporeokan,Keripik M. War,,12,2025,10,2025-12-10_Keripik M. War
2025-12-10,k04,peyek,15.0,demporeokan,Keripik M. War,,12,2025,10,2025-12-10_Keripik M. War
2025-01-11,k01,keripik pisang,14.0,demporeokan,Keripik M. War,,1,2025,11,2025-01-11_Keripik M. War
2025-01-11,k02,keripik singkong,6.0,demporeokan,Keripik M. War,,1,2025,11,2025-01-11_Keripik M. War
2025-01-11,k03,keripik bayam,25.0,demporeokan,Keripik M. War,,1,2025,11,2025-01-11_Keripik M. War
2025-01-11,k04,peyek,12.0,demporeokan,Keripik M. War,,1,2025,11,2025-01-11_Keripik M. War
2025-02-11,k01,keripik pisang,24.0,demporeokan,Keripik M. War,,2,2025,11,2025-02-11_Keripik M. War
2025-02-11,k02,keripik singkong,13.0,demporeokan,Keripik M. War,,2,2025,11,2025-02-11_Keripik M. War
2025-02-11,k03,keripik bayam,7.0,demporeokan,Keripik M. War,,2,2025,11,2025-02-11_Keripik M. War
2025-02-11,k04,peyek,25.0,demporeokan,Keripik M. War,,2,2025,11,2025-02-11_Keripik M. War
2025-03-11,k01,keripik pisang,21.0,demporeokan,Keripik M. War,,3,2025,11,2025-03-11_Keripik M. War
2025-03-11,k02,keripik singkong,22.0,demporeokan,Keripik M. War,,3,2025,11,2025-03-11_Keripik M. War
2025-03-11,k03,keripik bayam,12.0,demporeokan,Keripik M. War,,3,2025,11,2025-03-11_Keripik M. War
2025-03-11,k04,peyek,15.0,demporeokan,Keripik M. War,,3,2025,11,2025-03-11_Keripik M. War
2025-04-11,k01,keripik pisang,14.0,demporeokan,Keripik M. War,,4,2025,11,2025-04-11_Keripik M. War
2025-04-11,k02,keripik singkong,6.0,demporeokan,Keripik M. War,,4,2025,11,2025-04-11_Keripik M. War
2025-04-11,k03,keripik bayam,8.0,demporeokan,Keripik M. War,,4,2025,11,2025-04-11_Keripik M. War
2025-04-11,k04,peyek,7.0,demporeokan,Keripik M. War,,4,2025,11,2025-04-11_Keripik M. War
2025-05-11,k01,keripik pisang,16.0,demporeokan,Keripik M. War,,5,2025,11,2025-05-11_Keripik M. War
2025-05-11,k02,keripik singkong,15.0,demporeokan,Keripik M. War,,5,2025,11,2025-05-11_Keripik M. War
2025-05-11,k03,keripik bayam,12.0,demporeokan,Keripik M. War,,5,2025,11,2025-05-11_Keripik M. War
2025-05-11,k04,peyek,15.0,demporeokan,Keripik M. War,,5,2025,11,2025-05-11_Keripik M. War
2025-06-11,k01,keripik pisang,8.0,demporeokan,Keripik M. War,,6,2025,11,2025-06-11_Keripik M. War
2025-06-11,k02,keripik singkong,12.0,demporeokan,Keripik M. War,,6,2025,11,2025-06-11_Keripik M. War
2025-06-11,k03,keripik bayam,21.0,demporeokan,Keripik M. War,,6,2025,11,2025-06-11_Keripik M. War
2025-06-11,k04,peyek,21.0,demporeokan,Keripik M. War,,6,2025,11,2025-06-11_Keripik M. War
2025-07-11,k01,keripik pisang,10.0,demporeokan,Keripik M. War,,7,2025,11,2025-07-11_Keripik M. War
2025-07-11,k02,keripik singkong,10.0,demporeokan,Keripik M. War,,7,2025,11,2025-07-11_Keripik M. War
2025-07-11,k03,keripik bayam,9.0,demporeokan,Keripik M. War,,7,2025,11,2025-07-11_Keripik M. War
2025-07-11,k04,peyek,8.0,demporeokan,Keripik M. War,,7,2025,11,2025-07-11_Keripik M. War
2025-08-11,k01,keripik pisang,12.0,demporeokan,Keripik M. War,,8,2025,11,2025-08-11_Keripik M. War
2025-08-11,k02,keripik singkong,21.0,demporeokan,Keripik M. War,,8,2025,11,2025-08-11_Keripik M. War
2025-08-11,k03,keripik bayam,15.0,demporeokan,Keripik M. War,,8,2025,11,2025-08-11_Keripik M. War
2025-08-11,k04,peyek,17.0,demporeokan,Keripik M. War,,8,2025,11,2025-08-11_Keripik M. War
2025-09-11,k01,keripik pisang,17.0,demporeokan,Keripik M. War,,9,2025,11,2025-09-11_Keripik M. War
2025-09-11,k02,keripik singkong,16.0,demporeokan,Keripik M. War,,9,2025,11,2025-09-11_Keripik M. War
2025-09-11,k03,keripik bayam,19.0,demporeokan,Keripik M. War,,9,2025,11,2025-09-11_Keripik M. War
2025-09-11,k04,peyek,19.0,demporeokan,Keripik M. War,,9,2025,11,2025-09-11_Keripik M. War
2025-10-11,k01,keripik pisang,19.0,demporeokan,Keripik M. War,,10,2025,11,2025-10-11_Keripik M. War
2025-10-11,k02,keripik singkong,23.0,demporeokan,Keripik M. War,,10,2025,11,2025-10-11_Keripik M. War
2025-10-11,k03,keripik bayam,23.0,demporeokan,Keripik M. War,,10,2025,11,2025-10-11_Keripik M. War
2025-10-11,k04,peyek,17.0,demporeokan,Keripik M. War,,10,2025,11,2025-10-11_Keripik M. War
2025-11-11,k01,keripik pisang,6.0,demporeokan,Keripik M. War,,11,2025,11,2025-11-11_Keripik M. War
2025-11-11,k02,keripik singkong,16.0,demporeokan,Keripik M. War,,11,2025,11,2025-11-11_Keripik M. War
2025-11-11,k03,keripik bayam,22.0,demporeokan,Keripik M. War,,11,2025,11,2025-11-11_Keripik M. War
2025-11-11,k04,peyek,12.0,demporeokan,Keripik M. War,,11,2025,11,2025-11-11_Keripik M. War
2025-12-11,k01,keripik pisang,12.0,demporeokan,Keripik M. War,,12,2025,11,2025-12-11_Keripik M. War
2025-12-11,k02,keripik singkong,5.0,demporeokan,Keripik M. War,,12,2025,11,2025-12-11_Keripik M. War
2025-12-11,k03,keripik bayam,24.0,demporeokan,Keripik M. War,,12,2025,11,2025-12-11_Keripik M. War
2025-12-11,k04,peyek,19.0,demporeokan,Keripik M. War,,12,2025,11,2025-12-11_Keripik M. War
2025-01-12,k01,keripik pisang,18.0,demporeokan,Keripik M. War,,1,2025,12,2025-01-12_Keripik M. War
2025-01-12,k02,keripik singkong,20.0,demporeokan,Keripik M. War,,1,2025,12,2025-01-12_Keripik M. War
2025-01-12,k03,keripik bayam,24.0,demporeokan,Keripik M. War,,1,2025,12,2025-01-12_Keripik M. War
2025-01-12,k04,peyek,8.0,demporeokan,Keripik M. War,,1,2025,12,2025-01-12_Keripik M. War
2025-02-12,k01,keripik pisang,15.0,demporeokan,Keripik M. War,,2,2025,12,2025-02-12_Keripik M. War
2025-02-12,k02,keripik singkong,18.0,demporeokan,Keripik M. War,,2,2025,12,2025-02-12_Keripik M. War
2025-02-12,k03,keripik bayam,7.0,demporeokan,Keripik M. War,,2,2025,12,2025-02-12_Keripik M. War
2025-02-12,k04,peyek,7.0,demporeokan,Keripik M. War,,2,2025,12,2025-02-12_Keripik M. War
2025-03-12,k01,keripik pisang,21.0,demporeokan,Keripik M. War,,3,2025,12,2025-03-12_Keripik M. War
2025-03-12,k02,keripik singkong,17.0,demporeokan,Keripik M. War,,3,2025,12,2025-03-12_Keripik M. War
2025-03-12,k03,keripik bayam,15.0,demporeokan,Keripik M. War,,3,2025,12,2025-03-12_Keripik M. War
2025-03-12,k04,peyek,11.0,demporeokan,Keripik M. War,,3,2025,12,2025-03-12_Keripik M. War
2025-04-12,k01,keripik pisang,11.0,demporeokan,Keripik M. War,,4,2025,12,2025-04-12_Keripik M. War
2025-04-12,k02,keripik singkong,9.0,demporeokan,Keripik M. War,,4,2025,12,2025-04-12_Keripik M. War
2025-04-12,k03,keripik bayam,13.0,demporeokan,Keripik M. War,,4,2025,12,2025-04-12_Keripik M. War
2025-04-12,k04,peyek,11.0,demporeokan,Keripik M. War,,4,2025,12,2025-04-12_Keripik M. War
2025-05-12,k01,keripik pisang,13.0,demporeokan,Keripik M. War,,5,2025,12,2025-05-12_Keripik M. War
2025-05-12,k02,keripik singkong,11.0,demporeokan,Keripik M. War,,5,2025,12,2025-05-12_Keripik M. War
2025-05-12,k03,keripik bayam,11.0,demporeokan,Keripik M. War,,5,2025,12,2025-05-12_Keripik M. War
2025-05-12,k04,peyek,6.0,demporeokan,Keripik M. War,,5,2025,12,2025-05-12_Keripik M. War
2025-06-12,k01,keripik pisang,11.0,demporeokan,Keripik M. War,,6,2025,12,2025-06-12_Keripik M. War
2025-06-12,k02,keripik singkong,14.0,demporeokan,Keripik M. War,,6,2025,12,2025-06-12_Keripik M. War
2025-06-12,k03,keripik bayam,24.0,demporeokan,Keripik M. War,,6,2025,12,2025-06-12_Keripik M. War
2025-06-12,k04,peyek,16.0,demporeokan,Keripik M. War,,6,2025,12,2025-06-12_Keripik M. War
2025-07-12,k01,keripik pisang,13.0,demporeokan,Keripik M. War,,7,2025,12,2025-07-12_Keripik M. War
2025-07-12,k02,keripik singkong,21.0,demporeokan,Keripik M. War,,7,2025,12,2025-07-12_Keripik M. War
2025-07-12,k03,keripik bayam,19.0,demporeokan,Keripik M. War,,7,2025,12,2025-07-12_Keripik M. War
2025-07-12,k04,peyek,21.0,demporeokan,Keripik M. War,,7,2025,12,2025-07-12_Keripik M. War
2025-08-12,k01,keripik pisang,7.0,demporeokan,Keripik M. War,,8,2025,12,2025-08-12_Keripik M. War
